categorie_bis,companies,noms,titre_com,commentaire,reponses,notes,date_experience,date_commentaire,site,nombre_pages,date_scrap,verified,année_experience,mois_experience,jour_experience,année_commentaire,mois_commentaire,jour_commentaire,leadtime_com_exp
bank,Younited Credit Reviews,Olusola Emmanuel Adeyemi,Rapid and hassle-free procedure with…,Rapid and hassle-free procedure with instantaneous response. Nothing like it ever. Nice job!,Non spécifié,,"Date of experience: September 12, 2022","Sep 25, 2022Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,PILLU,Rapidité d'intervention et explications…,Rapidité d'intervention et explications claires.,"Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Audrey",,"Date of experience: January 11, 2023","Jan 20, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,Les parisiens,Simple et efficace !,"Date of experience: July 19, 2023","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Diane",,"Date of experience: July 19, 2023","Jul 28, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,Emmanuel Iyere,Great service,"Great service, quick, adaptive and responsive both on the Platform and when speaking with your agents over the phone.",Non spécifié,,"Date of experience: July 13, 2022","Jul 13, 2022Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,Alexis,Very good service,"Date of experience: October 18, 2023","Bonjour,Nous sommes enchantés de vous lire et ravis d’avoir contribué à la réalisation de votre projet**.**Encore bienvenue chez Younited !Excellente journée,Diane",,"Date of experience: October 18, 2023","Oct 23, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,Céline Marguerite Thérèse,Simple et efficace.,"Date of experience: April 23, 2023","Bonjour,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire que vous êtes pleinement satisfait de votre expérience Younited.Nous vous remercions une nouvelle fois pour votre confiance.Excellente journée,Alexandra",,"Date of experience: April 23, 2023","May 2, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,Marianne,Simple et rapide !,"Date of experience: May 29, 2023","Bonjour,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire que vous êtes pleinement satisfait de votre expérience Younited.Nous vous remercions une nouvelle fois pour votre confiance.Excellente journée,Alexandra",,"Date of experience: May 29, 2023","Jun 7, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,cliente,Très bons contacts,"Date of experience: February 27, 2023","Bonjour,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire que vous êtes pleinement satisfait de votre expérience Younited.Nous vous remercions une nouvelle fois pour votre confiance.Excellente journée,Tracy",,"Date of experience: February 27, 2023","Mar 5, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,client vince,Ca CEST on vre annunce sans papier sans…,Ca CEST on vre annunce sans papier sans perd le temps...younited pour tout...CEST vre Ca marce bien merci at vous younited,Non spécifié,,"Date of experience: June 09, 2022","Jun 9, 2022Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,joelle,SIMPLE ET  RAPIDE BOITHEAUVILLE,SIMPLE ET  RAPIDE,"Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Audrey",,"Date of experience: May 31, 2023","Jun 6, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,Laurent,Simple et efficient.,"Date of experience: June 14, 2023","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Amori",,"Date of experience: June 14, 2023","Jun 23, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,INGRID FLORENCE YVETTE,Rapide et simple,"Date of experience: May 04, 2023","Bonjour,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire que vous êtes pleinement satisfait de votre expérience Younited.Nous vous remercions une nouvelle fois pour votre confiance.Excellente journée,Tracy",,"Date of experience: May 04, 2023","May 10, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,cliente,Rapide simple efficace,"Date of experience: February 07, 2023","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Amori",,"Date of experience: February 07, 2023","Feb 8, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,GENEVIEVE H,R.A.S.,...  R. A. S.  ...,Non spécifié,,"Date of experience: January 31, 2023","Feb 5, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=4,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,cliente Tat Oonet,Simple rapide effixace,"Date of experience: January 16, 2023",Non spécifié,,"Date of experience: January 16, 2023","Jan 31, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,cliente,EXCELLENT,Equilibrer mon budget,"Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Audrey",,"Date of experience: March 01, 2023","Mar 13, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,cliente,Simple et rapide,"Date of experience: March 02, 2023","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Audrey",,"Date of experience: March 02, 2023","Mar 11, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,client,Simple et rapide,"Date of experience: February 19, 2023","Bonjour,Nous vous remercions pour ce commentaire positif. En espérant que vous puissiez recommander Younited auprès de votre entourage.Excellente journée,Tracy",,"Date of experience: February 19, 2023","Feb 28, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,Monsieur IDJOUADIENE,Merci younited,Merci younited ! Instruction de dossier en un temps record et suite donnée positive . A recommander,"Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited Credit, et sommes ravis de lire que celle-ci s’est bien passé.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Diane",,"Date of experience: July 19, 2022","Jul 27, 2022Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,cliente,Tres simple,"Tres simple, prix correct mais assurance trop chere","Bonjour,Nous sommes navrés de lire que vous n'êtes pas pleinement satisfait de votre expérience Younited. Nous tenons à vous informer que l’assurance est facultative lors de votre demande et résiliable à tout moment tout au long de la vie du crédit.Pour rappel, cette assurance couvre la totalité de votre crédit. Nous vous remercions pour votre commentaire et le prenons en compte dans le cadre de l’amélioration de notre qualité de service. Excellente journée, Tracy",,"Date of experience: February 19, 2023","Mar 1, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,cliente,Simple et efficace,"Date of experience: November 15, 2022","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Amori",,"Date of experience: November 15, 2022","Nov 15, 2022Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,cliente,Tres bon contact,A l écoute et bon contact,"Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée, Rekia",,"Date of experience: June 08, 2023","Jun 18, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,Poumeaud,Rien à redire,"Rien à redire, rapide, clair, efficace, pas de délais. Je recommande. Super simple et rapide.","Bonjour,Nous vous remercions d'avoir pris le temps de nous laisser un message.Nous sommes ravis d'avoir pu vous accompagner dans votre projet.Excellente journée,Amori",,"Date of experience: December 04, 2022","Dec 26, 2022Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,GRÉGORY SERGE JOSEPH,Simple rapide efficace merci beaucoup,"Date of experience: June 18, 2023","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Amori",,"Date of experience: June 18, 2023","Jun 24, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
bank,Younited Credit Reviews,cliente,Nickel rapide simple efficace,"Date of experience: March 21, 2023","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Rekia",,"Date of experience: March 21, 2023","Mar 27, 2023Verified",https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,17-09-2024,,,,,,,,
